x,y,genre,title,rating
5.060378,12.289424,Horror,Cube Zero (2004),2.6666666666666665
14.659488,-1.4637477,Drama,Julia (1977),4.0
14.222385,-0.39037675,Action,Stealing Rembrandt (Rembrandt) (2003),3.5
1.9172289,2.820017,Children,Ice Princess (2005),3.375
4.6137958,9.605398,Comedy,Melinda and Melinda (2004),3.1
12.099333,-0.9234215,Drama,Milk and Honey (2003),3.5
4.8406825,13.270276,Adventure,Miss Congeniality 2: Armed and Fabulous (2005),2.25
12.642609,1.2271808,Comedy,Guess Who (2005),2.3333333333333335
1.0634199,4.153692,Action,D.E.B.S. (2004),2.8333333333333335
-3.691695,0.059797376,Documentary,"League of Ordinary Gentlemen, A (2004)",4.0
13.281459,1.1916665,Adventure,Incident at Loch Ness (2004),3.5
13.3434105,0.83031064,Crime,Call Northside 777 (1948),
13.035386,-0.3339854,Action,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",4.25
6.9873095,11.026572,Comedy,800 Bullets (800 Balas) (2002),2.5
13.155381,-0.74197143,Action,If Looks Could Kill (1991),2.0
12.369549,-0.14360869,Comedy,Greedy (1994),2.5
-4.6159315,0.073353186,Animation,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",4.25
1.4445848,1.7119203,Action,Knockin' on Heaven's Door (1997),4.25
13.963566,-0.48708132,Comedy,We're No Angels (1955),4.5
14.784695,-0.81392616,Action,"Touch of Zen, A (Xia nu) (1971)",4.5
6.434999,8.495951,Adventure,Walker (1987),2.5
-0.9650656,0.9804059,Animation,Memories (Memorîzu) (1995),3.8333333333333335
-4.1723304,1.5539364,Documentary,"Wild Parrots of Telegraph Hill, The (2003)",4.75
5.439728,8.524135,Drama,"Ballad of Jack and Rose, The (2005)",3.125
-1.8989916,-1.1957088,Action,Sin City (2005),3.857142857142857
6.8440375,11.097321,Comedy,Beauty Shop (2005),2.0
5.4567194,11.685832,Action,Sahara (2005),3.0714285714285716
3.3161275,5.650085,Comedy,Fever Pitch (2005),2.9375
14.007672,0.07261155,Drama,Eros (2004),3.5
1.026248,3.609178,Comedy,Not on the Lips (Pas sur la bouche) (2003),3.5
1.1981949,4.618501,Action,Electra Glide in Blue (1973),3.5
-1.8371505,0.040128473,Drama,"Special Day, A (Giornata particolare, Una) (1977)",4.0
-3.443455,-1.3358818,Animation,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",4.25
5.66341,7.3733172,Comedy,Tanguy (2001),2.5
14.504863,-1.303454,Comedy,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),1.0
-0.5290698,-0.5077407,Drama,"Little Girl Who Lives Down the Lane, The (1976)",4.0
13.24507,-2.3052711,Drama,Ringu 0: Bâsudei (2000),3.0
-3.0137892,-2.0040674,Drama,Brothers (Brødre) (2004),4.25
0.27231988,-0.37849545,Drama,Maidens in Uniform (Mädchen in Uniform) (1931),3.5
14.40664,-0.67994463,Comedy,With Six You Get Eggroll (1968),4.0
12.319021,0.8961998,Comedy,Holiday (Jour de fête) (1949),3.0
13.40029,-1.1981301,Drama,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),2.75
6.175257,11.978795,Action,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",3.5
1.7374396,3.267137,Drama,"Ascent, The (Voskhozhdeniye) (1977)",3.5
12.349715,-1.2628988,Drama,Carrie (2002),3.0
-0.61826664,-0.38950825,Comedy,Boccaccio '70 (1962),4.0
0.27414232,-1.3824923,Adventure,"Hitchhiker's Guide to the Galaxy, The (2005)",3.4204545454545454
5.540224,7.6340666,Horror,"Amityville Horror, The (2005)",2.25
13.242227,0.777748,Animation,Mutant Aliens (2001),4.0
14.52346,-0.30978128,Drama,Before the Fall (NaPolA - Elite für den Führer) (2004),3.5
5.6552687,7.4798307,Comedy,"Frisco Kid, The (1979)",2.5
13.474299,-1.3460617,Action,State Property 2 (2005),1.5
13.485492,-1.9428478,Adventure,Palindromes (2004),5.0
-1.6749185,1.8637406,Comedy,"Lot Like Love, A (2005)",3.0
12.918493,0.52851963,Comedy,King's Ransom (2005),2.5
-1.0134833,-1.3401402,Documentary,Enron: The Smartest Guys in the Room (2005),4.0
5.551286,13.04515,Action,xXx: State of the Union (2005),2.0
0.6780959,0.99683946,Action,Kingdom of Heaven (2005),3.5
5.344376,11.613406,Horror,House of Wax (2005),1.8333333333333333
-3.8938136,0.4749823,Crime,Crash (2004),3.89
12.9544,0.9009164,Drama,Mysterious Skin (2004),2.0
14.551121,-0.72604823,Comedy,Mischief (1985),2.5
13.456169,-0.72902477,Drama,Between Your Legs (Entre las piernas) (1999),4.5
12.757458,-2.1937418,Drama,San Francisco (1936),4.0
13.324509,-1.6345122,Animation,Vampire Hunter D (1985),2.5
-3.8291626,-1.009215,Drama,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",4.5
14.637404,-1.536304,Comedy,"Cocoanuts, The (1929)",3.5
5.8625746,8.943098,Drama,Dear Wendy (2005),3.6666666666666665
-1.4132583,-0.4669111,Documentary,Los Angeles Plays Itself (2003),3.5
-3.8135376,-2.0540543,Action,Unleashed (Danny the Dog) (2005),3.4444444444444446
1.378078,1.9891477,Action,Star Wars: Episode III - Revenge of the Sith (2005),3.4294871794871793
5.024136,12.518148,Comedy,Kicking & Screaming (2005),2.642857142857143
5.682274,13.921018,Comedy,Monster-in-Law (2005),2.5
6.352436,9.723585,Adventure,"Snow Walker, The (2003)",3.0
-0.73243755,-0.02139375,Comedy,Divorce - Italian Style (Divorzio all'italiana) (1961),4.5
4.266747,7.353529,Adventure,Madagascar (2005),3.375
12.514597,-0.5888005,Adventure,Airborne (1993),2.5
1.4599621,2.1278427,Children,Mad Hot Ballroom (2005),3.3333333333333335
5.252287,11.773115,Horror,Dominion: Prequel to the Exorcist (2005),2.5
6.0443716,11.469294,Comedy,"Longest Yard, The (2005)",3.111111111111111
11.950682,-0.5587666,Comedy,Saving Face (2004),5.0
-2.322752,0.29836035,Drama,Cinderella Man (2005),4.088235294117647
3.497999,4.0788236,Adventure,"Sisterhood of the Traveling Pants, The (2005)",3.0714285714285716
0.91933143,3.5715783,Action,Lords of Dogtown (2005),3.0
1.4341787,2.620745,Documentary,Rock School (2005),3.5
0.067660645,3.273901,Action,Mr. & Mrs. Smith (2005),3.2796610169491527
4.60603,14.385413,Action,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",1.75
0.27093333,2.2065904,Horror,High Tension (Haute tension) (Switchblade Romance) (2003),3.75
-1.8031495,-0.54774195,Comedy,It's All Gone Pete Tong (2004),3.1666666666666665
12.56213,-0.7723728,Comedy,Eddie Izzard: Dress to Kill (1999),4.5
12.343663,0.6919482,Drama,Quo Vadis (1951),3.0
-0.57423884,-1.4431471,Action,Batman Begins (2005),3.8620689655172415
11.77003,-1.0937808,Action,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),3.0
5.485746,11.94506,Comedy,"Perfect Man, The (2005)",3.0
6.9860306,10.696763,Comedy,Saint Ralph (2004),2.5
6.718728,8.955402,Adventure,Herbie: Fully Loaded (2005),3.1666666666666665
4.415261,9.723654,Action,Land of the Dead (2005),3.125
4.980398,12.500853,Comedy,Bewitched (2005),2.269230769230769
11.905538,-0.9408505,Documentary,Rize (2005),3.5
5.707069,13.023381,Comedy,Me and You and Everyone We Know (2005),3.75
-3.3270023,1.3818748,Comedy,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",4.5
-0.8979214,-0.58812934,Horror,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),3.3333333333333335
-0.8766538,0.095106974,Comedy,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",4.0
14.1426115,-1.0468428,Comedy,Cop and ½ (1993),1.5
4.543717,9.649648,Comedy,At the Circus (1939),3.0
3.4317555,6.1506314,Action,War of the Worlds (2005),3.15
0.2605359,-1.3890812,Documentary,"March of the Penguins (Marche de l'empereur, La) (2005)",3.5555555555555554
14.12518,-0.69167864,Comedy,Rebound (2005),3.0
5.5384912,11.658264,Drama,Dark Water (2005),2.0
5.660749,8.124635,Drama,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",3.0
5.0509243,13.575653,Action,Fantastic Four (2005),2.763888888888889
-0.9219227,1.2018598,Documentary,Murderball (2005),3.8333333333333335
0.5704857,2.4293375,Comedy,Wedding Crashers (2005),3.5086206896551726
0.66963315,2.7156074,Comedy,Happy Endings (2005),3.5
0.26556337,-0.7072285,Crime,Hustle & Flow (2005),3.75
6.334639,7.9953637,Action,Hardware (1990),1.5
13.6827755,-1.1538563,Comedy,"Calcium Kid, The (2004)",5.0
-0.8311135,3.5980854,Action,"Island, The (2005)",3.3548387096774195
5.368076,11.227765,Children,Bad News Bears (2005),3.0
-3.7167618,1.9052613,Action,"Devil's Rejects, The (2005)",3.7142857142857144
-0.796223,1.8932078,Drama,Last Days (2005),3.0
13.799589,-0.017856255,Drama,November (2004),3.0
4.948753,8.43979,Action,Sky High (2005),2.9166666666666665
5.2156234,14.472872,Action,Stealth (2005),2.5
13.49577,-1.6186894,Comedy,Must Love Dogs (2005),2.0
-2.029764,0.67535305,Comedy,"Aristocrats, The (2005)",3.35
-3.915875,-0.05271624,Comedy,Georgy Girl (1966),4.0
12.899018,0.046939213,Action,"Order, The (2001)",3.0
-2.593356,1.2362454,Action,Serenity (2005),3.94
-0.6290856,1.2756284,Comedy,Broken Flowers (2005),3.4761904761904763
-3.5429504,-0.926812,Action,Miracles - Mr. Canton and Lady Rose (1989),4.5
13.334176,-0.21172464,Drama,"Browning Version, The (1951)",
5.782194,13.394134,Action,"Dukes of Hazzard, The (2005)",2.0833333333333335
14.601207,-0.046134282,Comedy,The Chumscrubber (2005),2.0
-2.4961677,-1.3347721,Comedy,Junebug (2005),3.6666666666666665
6.1389623,7.797991,Comedy,Deuce Bigalow: European Gigolo (2005),2.8333333333333335
4.7090077,9.585861,Drama,"Skeleton Key, The (2005)",3.0
-0.3156494,-1.2675982,Action,Four Brothers (2005),3.5714285714285716
1.6811231,2.7638066,Action,The Great Raid (2005),3.1666666666666665
12.330076,-1.0186632,Comedy,Pretty Persuasion (2005),3.0
-0.3641623,0.21266313,Documentary,Grizzly Man (2005),3.7
14.875404,-0.7994612,Comedy,Private Resort (1985),1.5
5.851529,7.6676507,Action,Pusher II: With Blood on My Hands (2004),2.5
13.384249,-0.5600989,Adventure,Duma (2005),3.5
4.877104,10.571023,Animation,Animal Farm (1954),1.0
13.315754,0.16864784,Comedy,"Teahouse of the August Moon, The (1956)",4.0
1.61325,3.2117653,Comedy,"40-Year-Old Virgin, The (2005)",3.5472972972972974
-1.0546011,2.542664,Horror,Red Eye (2005),3.388888888888889
5.7174215,7.64079,Drama,Hidden (a.k.a. Cache) (Caché) (2005),2.5
11.828495,-0.6119768,Adventure,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),4.0
12.715444,0.30450493,Comedy,Kin-Dza-Dza! (1986),3.75
6.8387938,10.988996,Adventure,Valiant (2005),1.5
4.6232443,14.5481205,Comedy,"Brothers Grimm, The (2005)",2.625
-2.2982726,-1.8498847,Comedy,"Baxter, The (2005)",4.0
5.67419,8.670762,Action,"Cave, The (2005)",2.6666666666666665
-0.7464756,-0.23504575,Drama,"Constant Gardener, The (2005)",3.4615384615384617
-0.1844237,3.4106414,Action,Transporter 2 (2005),3.21875
1.5215567,3.939382,Comedy,Just Like Heaven (2005),2.6875
0.98201156,0.7144475,Drama,Proof (2005),3.5714285714285716
-0.65198785,-1.779317,Action,Lord of War (2005),3.7142857142857144
5.8278103,8.426897,Drama,Cry_Wolf (a.k.a. Cry Wolf) (2005),2.25
0.38832533,-0.2328627,Comedy,Everything Is Illuminated (2005),3.7777777777777777
-1.8017625,-1.2104267,Comedy,Thumbsucker (2005),3.3333333333333335
-0.47313255,-1.0511035,Adventure,Family Guy Presents Stewie Griffin: The Untold Story (2005),3.7083333333333335
13.206778,-1.0977579,Action,Police Story 2 (Ging chaat goo si juk jaap) (1988),3.75
13.882144,0.95026493,Action,New Police Story (Xin jing cha gu shi) (2004),3.5
5.4080634,10.562754,Comedy,Go West (1940),3.0
-1.6643715,-1.2994449,Documentary,Why We Fight (2005),3.5
3.1922483,4.665572,Action,Doom (2005),2.15
4.9652123,11.905641,Crime,Domino (2005),2.875
-2.549066,0.92961866,Comedy,Waiting... (2005),3.269230769230769
5.735562,13.714823,Action,Aeon Flux (2005),2.761904761904762
-0.6608291,-1.1655729,Comedy,Frankenstein 90 (1984),4.0
5.7274127,7.644992,Drama,"Unfinished Life, An (2005)",3.0
4.6395383,10.099472,Action,"Man, The (2005)",2.5
13.197739,-1.4733279,Fantasy,Survive Style 5+ (2004),3.5
-0.4291352,-0.43344763,Drama,Woyzeck (1979),3.25
5.8664083,10.6051655,Crime,"Exorcism of Emily Rose, The (2005)",2.9166666666666665
3.2223954,4.0530267,Action,Flightplan (2005),2.8636363636363638
-0.15548083,0.7179952,Animation,Corpse Bride (2005),3.534090909090909
0.42648503,2.1008325,Crime,Green Street Hooligans (a.k.a. Hooligans) (2005),3.7222222222222223
-0.026729029,1.4423075,Action,"History of Violence, A (2005)",3.5
-1.4888101,-0.233452,Drama,Oliver Twist (2005),3.5
0.30788228,2.0613594,Drama,"Greatest Game Ever Played, The (2005)",3.3
-3.0101569,-2.4160302,Crime,Capote (2005),3.869565217391304
0.32985932,2.830884,Action,Final Fantasy VII: Advent Children (2004),3.55
5.4610524,10.814633,Comedy,Roll Bounce (2005),2.0
5.4617176,12.265093,Action,Into the Blue (2005),2.5
-0.28754076,1.7151661,Adventure,MirrorMask (2005),3.611111111111111
-2.7775936,1.3908116,Adventure,Wallace & Gromit in The Curse of the Were-Rabbit (2005),3.6333333333333333
-2.9820452,-0.06359425,Comedy,Kiss Kiss Bang Bang (2005),4.071428571428571
-1.894677,-0.07135388,Action,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",4.166666666666667
12.425388,-1.091781,Drama,"Short Film About Love, A (Krótki film o milosci) (1988)",4.5
-0.4958685,0.39673334,Drama,"All This, and Heaven Too (1940)",4.0
13.515488,-0.770706,Documentary,Darwin's Nightmare (2004),4.0
4.602864,14.377727,Action,Beowulf & Grendel (2005),2.5
-3.561569,-0.98297906,Documentary,No Direction Home: Bob Dylan (2005),4.625
3.6238668,3.7092605,Drama,Goal! The Dream Begins (Goal!) (2005),4.25
5.5733094,9.357725,Action,"Wraith, The (1986)",2.5
-1.9445001,-0.9424299,Comedy,In Her Shoes (2005),3.125
-0.6983611,1.9089104,Comedy,"Squid and the Whale, The (2005)",3.4444444444444446
12.217992,-0.6349833,Drama,Two for the Money (2005),3.5
-2.2106347,0.51059854,Drama,Brokeback Mountain (2005),3.5588235294117645
-0.28897753,-0.6151434,Comedy,Elizabethtown (2005),3.5
-0.8987687,1.5228789,Drama,North Country (2005),3.5
-1.5113996,-1.4722791,Crime,"Good Night, and Good Luck. (2005)",3.775
13.700471,-1.1575277,Children,Dreamer: Inspired by a True Story (2005),2.5
-3.944812,0.044154387,Crime,"Proposition, The (2005)",3.5625
4.7796826,11.359571,Action,"Fog, The (2005)",2.1
3.266189,6.1428504,Comedy,Shopgirl (2005),3.0
0.08928886,0.63208526,Thriller,Stay (2005),3.0
0.24196447,1.6847452,Action,"Legend of Zorro, The (2005)",2.9
-2.272394,1.9444064,Comedy,"Weather Man, The (2005)",3.388888888888889
-3.1827483,2.483929,Horror,Saw II (2005),2.8076923076923075
4.2337375,7.1113405,Comedy,Prime (2005),2.6
14.404009,0.17753255,Drama,Don't Move (Non ti muovere) (2004),4.5
4.7661734,8.32228,Comedy,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),2.142857142857143
6.7085514,8.765532,Adventure,"Great Yokai War, The (Yôkai daisensô) (2005)",2.75
-4.623142,-0.70743996,Drama,Manderlay (2005),4.125
3.0224087,5.3826942,Crime,Revolver (2005),3.357142857142857
-2.1194854,-0.0036693488,Action,Jarhead (2005),3.676470588235294
4.76105,13.96521,Action,Chicken Little (2005),2.2857142857142856
12.432082,0.5293256,Crime,Dead Man's Shoes (2004),4.75
0.15214385,2.0483093,Drama,Joyeux Noël (Merry Christmas) (2005),3.7
5.8989205,8.109496,Horror,Night of the Lepus (1972),2.5
12.134753,-1.5521667,Comedy,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",5.0
12.523563,-0.70522183,Action,Sword of the Beast (Kedamono no ken) (1965),3.0
1.1433686,1.8314028,Comedy,Just Friends (2005),2.9166666666666665
-1.5160501,2.1974554,Drama,Syriana (2005),3.53125
12.803819,-0.3394039,Comedy,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),2.0
5.1242237,13.597414,Drama,Derailed (2005),3.25
13.754622,-1.3444186,Horror,Creep (2004),3.0
-2.2301967,-0.9468767,Drama,Pride & Prejudice (2005),3.5555555555555554
-0.8465903,3.0514307,Sci-Fi,Babylon 5,2.25
-2.9774332,1.9980698,Crime,Wolf Creek (2005),3.25
1.0582746,0.8576228,Adventure,"Descent, The (2005)",3.5454545454545454
-0.40446547,1.3334243,Adventure,Harry Potter and the Goblet of Fire (2005),3.816901408450704
-0.43099922,-0.8544376,Drama,Walk the Line (2005),3.7564102564102564
3.1540356,3.6589663,Drama,Rent (2005),3.15
1.278921,3.4754255,Action,Zathura (2005),3.375
12.890674,-0.29633883,Drama,C.R.A.Z.Y. (2005),3.5
6.668111,10.748582,Comedy,Sarah Silverman: Jesus Is Magic (2005),2.0
0.092163876,0.26646256,Comedy,Breakfast on Pluto (2005),3.875
-2.9115095,-2.6094277,Action,"Ice Harvest, The (2005)",3.6666666666666665
2.6501942,3.557136,Comedy,"Yours, Mine and Ours (2005)",3.3333333333333335
-1.1633077,0.10345817,Drama,"Libertine, The (2004)",3.5
-1.2531621,-0.88512415,Crime,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",4.0
-2.3298137,2.3754337,Crime,Match Point (2005),3.4411764705882355
12.062657,-0.6170521,Crime,Paradise Now (2005),4.0
0.042862274,3.4938598,Adventure,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",3.443548387096774
-0.7775218,3.4890032,Action,King Kong (2005),3.4
-0.027255354,3.3245544,Drama,Memoirs of a Geisha (2005),3.5833333333333335
3.4687057,4.592008,Comedy,"Family Stone, The (2005)",2.875
5.9947014,8.039082,Crime,Havoc (2005),2.75
13.348974,-0.7087562,Action,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),3.5
13.178497,-1.3871976,Comedy,"Room for Romeo Brass, A (1999)",4.0
-1.8123953,0.8160558,Comedy,"Matador, The (2005)",3.2142857142857144
-2.7024488,1.3184811,Documentary,Wal-Mart: The High Cost of Low Price (2005),4.5
5.183257,12.98044,Comedy,Mozart and the Whale (2005),2.5
-4.350471,-0.7668119,Comedy,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),4.5
0.24563259,2.4912066,Adventure,"Three Burials of Melquiades Estrada, The (2006)",4.0
-3.02876,1.0388834,Action,Munich (2005),3.8095238095238093
-0.37639612,3.6217551,Comedy,"Producers, The (2005)",3.388888888888889
-1.8985275,-0.7023255,Adventure,Transamerica (2005),3.5
12.382768,-0.516428,Comedy,Rumor Has It... (2005),2.8333333333333335
5.703498,13.034379,Adventure,Cheaper by the Dozen 2 (2005),1.875
5.428559,13.435407,Comedy,Fun with Dick and Jane (2005),2.1818181818181817
5.0920134,12.483459,Comedy,"Ringer, The (2005)",2.75
6.128208,8.560684,Action,Casanova (2005),3.0
4.653864,8.609453,Comedy,Mrs. Henderson Presents (2005),2.0
-0.28824317,-0.8639269,Drama,"Ear, The (Ucho) (1970)",4.0
5.3540826,12.027177,Animation,Luxo Jr. (1986),3.75
13.890221,0.2892259,Horror,"Dentist, The (1996)",3.0
-2.101614,0.6040879,Adventure,"New World, The (2005)",3.2
-2.8506513,-0.30999306,Animation,Voices of a Distant Star (Hoshi no koe) (2003),4.5
-2.7572274,-1.8497922,Fantasy,7 Faces of Dr. Lao (1964),5.0
5.2550864,10.185371,Action,Samurai Assassin (Samurai) (1965),3.0
13.386678,0.35685357,Documentary,"Boys of Baraka, The (2005)",3.5
-2.9591217,2.1766837,Crime,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),4.0
13.511244,-0.21909568,Comedy,Grand Theft Parsons (2003),2.5
0.42905265,0.08655001,Action,District 13 (Banlieue 13) (2004),3.8
5.553949,11.707702,Horror,Hostel (2005),2.8636363636363638
5.934754,12.972855,Comedy,Grandma's Boy (2006),2.5714285714285716
5.389681,11.058187,Drama,Tristan & Isolde (2006),3.6
5.4886703,11.433078,Drama,Glory Road (2006),3.75
6.7654214,10.305821,Comedy,Last Holiday (2006),3.5
5.3135147,12.748895,Animation,Hoodwinked! (2005),3.25
4.0350013,6.560293,Action,Underworld: Evolution (2006),3.09375
0.7682678,0.7247164,Comedy,Looking for Comedy in the Muslim World (2005),3.5
14.172482,-1.4362942,Adventure,Casper Meets Wendy (1998),4.5
4.139428,9.228643,Adventure,Revolution (1985),2.5
-4.0033374,-0.8401298,Action,Project A ('A' gai waak) (1983),4.0
12.909782,0.72517335,Adventure,"Bird People in China, The (Chûgoku no chôjin) (1998)",4.0
13.460874,0.56457585,Drama,Water (2005),3.5
-3.9992006,0.23430343,Drama,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),4.625
2.6336064,3.4557214,Drama,"World's Fastest Indian, The (2005)",3.7857142857142856
14.687504,-1.2744367,Action,Bandidas (2006),1.0
6.869771,11.129669,Comedy,Tristram Shandy: A Cock and Bull Story (2005),3.3333333333333335
-0.6272356,-1.4414821,Action,Helter Skelter (2004),3.5
3.4705215,6.781316,Drama,Annapolis (2006),2.75
12.04199,0.01963093,Action,Big Momma's House 2 (2006),2.0
4.5765533,9.322974,Children,Nanny McPhee (2005),3.1666666666666665
4.5589724,9.502405,Drama,"Tuskegee Airmen, The (1995)",2.0
3.1381824,5.8843765,Horror,Final Destination 3 (2006),2.8333333333333335
-2.4989676,-2.0027392,Comedy,Something New (2006),4.5
6.061235,8.28006,Comedy,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),3.1666666666666665
-0.6994045,3.6103747,Comedy,Imagine Me & You (2005),3.5
0.21983169,0.60716105,Adventure,"Pink Panther, The (2006)",2.857142857142857
-0.61554444,-0.71462363,Adventure,Curious George (2006),3.5
4.9004617,13.864598,Crime,Firewall (2006),2.75
5.4557023,14.257981,Horror,When a Stranger Calls (2006),1.3
13.317284,-0.65982926,Drama,London (2005),3.0
12.042097,0.33089575,Crime,Freedomland (2006),2.0
13.527528,1.3082306,Drama,Winter Passing (2005),4.0
5.3544073,12.819033,Action,Eight Below (2006),3.0
4.836976,13.241386,Comedy,Date Movie (2006),0.8333333333333334
-1.981303,0.7745449,Action,Running Scared (2006),3.3
4.635388,8.450699,Action,Ultraviolet (2006),1.9230769230769231
14.284644,-2.0308337,Comedy,Just My Luck (2006),3.0
5.686379,11.124477,Action,Pulse (2006),1.75
0.7330257,1.5451187,Crime,16 Blocks (2006),3.0
-0.36371237,0.98103845,Comedy,Failure to Launch (2006),3.25
12.149206,-1.1821715,Action,Ultimate Avengers (2006),2.75
4.6888194,8.2310095,Adventure,Ice Age 2: The Meltdown (2006),3.217391304347826
14.208711,-0.24020705,Drama,Ask the Dust (2006),4.0
-0.78066516,-0.6152802,Action,V for Vendetta (2006),3.885
3.8368788,4.597002,Comedy,She's the Man (2006),3.75
-2.353632,0.22933935,Comedy,Thank You for Smoking (2006),4.027777777777778
13.082534,-1.6749436,Comedy,Find Me Guilty (2006),3.0
-2.3590524,-1.7063138,Crime,Inside Man (2006),3.8
3.76728,6.4732275,Crime,Tsotsi (2005),3.25
6.572788,10.309519,Children,Aquamarine (2006),2.0
14.3709135,-0.4257358,Comedy,Leprechaun 2 (1994),2.5
11.719305,-0.5615317,Comedy,Leprechaun 3 (1995),2.0
14.127343,-0.7701767,Comedy,Leprechaun 4: In Space (1997),0.5
-0.30142152,1.7573771,Crime,Lights in the Dusk (Laitakaupungin valot) (2006),3.5
1.6617142,2.0520587,Drama,"Hills Have Eyes, The (2006)",3.0833333333333335
13.234763,-2.1604283,Adventure,"Shaggy Dog, The (2006)",1.25
-0.5274788,-1.584107,Documentary,Unknown White Male (2005),3.5
-3.582335,-0.9522719,Drama,"Lives of Others, The (Das leben der Anderen) (2006)",4.117647058823529
0.029276295,0.094302446,Action,Youth of the Beast (Yaju no seishun) (1963),4.0
3.533,4.574107,Drama,Take the Lead (2006),3.75
-4.6398153,-0.82206166,Documentary,"Devil and Daniel Johnston, The (2005)",4.5
5.7516437,8.16285,Drama,Mouchette (1967),3.0
-1.288153,-0.093304604,Crime,Lucky Number Slevin (2006),3.8552631578947367
-2.2327206,2.4524508,Comedy,Volver (2006),3.8125
0.28949794,2.5255375,Drama,Akeelah and the Bee (2006),3.8
12.416156,-0.53949213,Drama,Brainstorm (2001),2.5
6.751743,11.686047,Horror,Stay Alive (2006),1.3333333333333333
6.204859,12.867841,Crime,Basic Instinct 2 (2006),2.1666666666666665
-4.2455873,1.0725559,Crime,Brick (2005),3.875
5.2145457,13.558446,Comedy,"Dead Hate the Living!, The (2000)",3.0
-3.8366752,-1.9821161,Comedy,Evil Aliens (2005),4.5
-1.5855064,2.5395656,Documentary,This Film Is Not Yet Rated (2006),3.5
-0.6735813,2.3511984,Comedy,Slither (2006),3.0
6.1490936,11.104253,Comedy,"Benchwarmers, The (2006)",2.772727272727273
13.827238,-1.4153748,Action,Renaissance (2006),2.5
4.0753355,4.1412325,Comedy,Go for Zucker! (Alles auf Zucker!) (2004),5.0
5.716303,7.5351114,Comedy,Friends with Money (2006),3.25
-4.6594567,-1.3472562,Comedy,Reefer Madness: The Movie Musical (2005),4.75
14.513043,-1.8576039,Drama,Candy (2006),4.25
13.641649,-1.3000085,Drama,Secrets of a Soul (Geheimnisse einer Seele) (1926),4.5
13.613676,-0.9141342,Crime,"Child, The (L'enfant) (2005)",4.0
12.150735,-0.20473354,Documentary,9/11 (2002),5.0
5.1055775,14.184359,Comedy,Scary Movie 4 (2006),2.25
-3.5699062,0.28066063,Drama,Hard Candy (2005),3.5
-2.3514812,0.5062806,Comedy,"Prairie Home Companion, A (2006)",3.6666666666666665
0.5674168,2.480603,Crime,"Sentinel, The (2006)",2.75
6.6104417,11.949087,Adventure,"Wild, The (2006)",2.5
1.7656912,4.3386745,Fantasy,Silent Hill (2006),2.9583333333333335
11.857523,0.16816609,Comedy,American Dreamz (2006),3.0
0.40264067,3.1705356,Comedy,Kinky Boots (2005),3.75
13.390222,0.16321473,Action,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",3.0
0.059237342,0.55349797,Action,Mission: Impossible III (2006),3.5892857142857144
13.572894,-0.88254213,Adventure,RV (2006),2.0
-4.020995,1.0533301,Crime,United 93 (2006),4.142857142857143
1.5241176,2.93492,Comedy,Stick It (2006),2.5833333333333335
5.86842,8.16891,Drama,"American Haunting, An (2005)",1.5
12.547863,0.7997215,Drama,Down in the Valley (2005),3.25
0.34644425,4.5988827,Adventure,Over the Hedge (2006),3.4285714285714284
-0.8833763,-0.5935714,Comedy,Art School Confidential (2006),3.3333333333333335
4.6177173,10.143608,Action,Poseidon (2006),2.875
4.855128,7.707518,Drama,"Da Vinci Code, The (2006)",3.122448979591837
0.20857394,-0.97867996,Action,X-Men: The Last Stand (2006),3.355769230769231
5.8330646,8.3482065,Comedy,"Break-Up, The (2006)",2.590909090909091
12.118633,-0.6781296,Drama,Peaceful Warrior (2006),5.0
0.15556847,3.1326816,Animation,Cars (2006),3.3780487804878048
