movieId,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31
8369,0.0,0.4443796,0.0,0.223694,0.58389026,0.0,0.6014862,0.0929802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20168075,0.0,0.0,0.0,0.0,0.021300657,0.0,0.0,0.0,0.0
8530,0.0,0.0,0.0,0.13473299,0.0,0.052699227,0.115830004,0.2575643,0.0,0.20198928,0.27348933,0.0,0.0,0.0,0.30603427,0.4381401,0.21295503,0.0,0.45736715,0.15967755,0.10057652,0.0,0.08913692,0.1841265,0.12398749,0.0,0.0,0.18950546,0.23750506,0.12528116,0.20666298,0.0
8799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8129638,0.0,0.0,0.0,0.0,0.0,0.0,0.4728204,0.0,0.0066142217,0.0,0.0,0.0,0.0,0.0,0.0069359434,0.0,0.25969076,0.0,0.0,0.2190877,0.0,0.0,0.0,0.0
8830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88253164,0.0,0.0,0.0,0.0,0.0,0.0,0.20932123,0.0,0.0656387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40728596,0.0,0.0,0.08445307,0.0,0.0,0.0,0.0
8835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333187,0.0,0.0,0.0,0.0,0.0,0.0,0.016872453,0.0,0.03843012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35602844,0.0,0.0,0.019956067,0.0,0.0,0.0,0.0
8836,0.0,0.35954562,0.0,0.05849774,0.7019093,0.0,0.5387173,0.2605117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12862933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8864,0.0,0.0,0.0,0.0,0.0,0.03662251,0.0,0.20376128,0.0,0.4262205,0.29876307,0.0,0.0,0.0,0.36520955,0.1359256,0.4198702,0.0,0.2077547,0.2185584,0.08671086,0.0,0.0,0.16737577,0.32382223,0.0,0.0,0.33987528,0.053791717,0.08496694,0.03346447,0.0
8912,0.0,0.06404035,0.0,0.0,0.18977845,0.0,0.3646224,0.9092409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014636674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8916,0.0,0.3102606,0.0,0.036867894,0.46537924,0.0,0.6001579,0.54527736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16817963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8918,0.0,0.23001538,0.0,0.0,0.27706438,0.0,0.22707102,0.42638314,0.0,0.38508457,0.0,0.0,0.0,0.0,0.24712491,0.0,0.44566953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08055697,0.0,0.0,0.4716913,0.0,0.0,0.0,0.0
8939,0.0,0.0,0.0,0.15653108,0.0,0.12262741,0.14741269,0.3234019,0.0,0.0398536,0.16495118,0.0,0.025341554,0.0,0.14526679,0.4425732,0.20399494,0.0,0.54800236,0.19232091,0.040132042,0.0,0.110703565,0.21964742,0.18894166,0.0,0.0,0.04284891,0.19030425,0.08020699,0.2579094,0.0029132988
27434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6232182,0.0,0.0,0.0,0.0,0.0,0.0,0.35019124,0.0,0.29737696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5926218,0.0,0.0,0.22210708,0.0,0.0,0.0,0.0
27790,0.0,0.0,0.0,0.012267619,0.0,0.006245792,0.0,0.0,0.0,0.32957372,0.0,0.0,0.0,0.0,0.0,0.0,0.27151307,0.0,0.49855638,0.0076226247,0.0,0.0,0.0025835757,0.50385827,0.08950973,0.0,0.0,0.0,0.0,0.4031653,0.38002837,0.0
27816,0.0,0.0,0.0,0.0,0.0,0.0,0.0017880136,0.97720265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21230137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27837,0.0,0.25561374,0.0,0.20418435,0.33085075,0.0,0.6171451,0.5957353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21849342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27839,0.0,0.41116711,0.0,0.12707032,0.67757094,0.0,0.57748216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30883,0.0,0.37987202,0.0,0.08390922,0.71562,0.0,0.5703016,0.07574321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07458925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80255544,0.0,0.0,0.0,0.0,0.0,0.0,0.37539294,0.0,0.086988375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4131604,0.0,0.0,0.19161493,0.0,0.0,0.0,0.0
31114,0.0,0.0,0.0,0.014301022,0.0,0.0,0.25536475,0.887834,0.0,0.0,0.0,0.0,0.0,0.0,0.2804547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08965291,0.0,0.027542878,0.0,0.0,0.24266014,0.0,0.0,0.0,0.0
31223,0.0,0.0,0.0,0.0,0.0,0.0,0.0874056,0.9902271,0.0,0.0,0.0,0.0,0.0,0.0,0.0898989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013809403,0.0,0.02039862,0.0,0.0,0.057538755,0.0,0.0,0.0,0.0
31427,0.0,0.36204576,0.0,0.13715003,0.6658715,0.0,0.6048979,0.15232189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31431,0.0,0.031897686,0.0,0.0,0.0,0.0,0.03013847,0.4260771,0.0,0.39549616,0.0,0.0,0.0,0.0,0.40139648,0.0,0.41079897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25719622,0.0,0.0,0.513737,0.0,0.01283849,0.0,0.0
31445,0.0,0.0,0.0,0.20944816,0.0,0.0,0.18816258,0.40193537,0.0,0.32277527,0.032747824,0.0,0.0,0.0,0.5116561,0.21116035,0.3010361,0.0,0.1852289,0.07868382,0.0,0.0,0.14702035,0.0,0.19440235,0.0,0.0,0.39624044,0.0,0.0,0.0,0.0
31867,0.0,0.07082565,0.0,0.08073083,0.07915002,0.0,0.22450697,0.62957996,0.0,0.12979867,0.0,0.0,0.0,0.0019197578,0.38377327,0.0,0.40083566,0.0,0.0,0.0,0.04252576,0.0,0.045017634,0.0,0.26038477,0.0,0.0,0.37281293,0.0,0.0,0.0,0.0
32009,0.0,0.0,0.0,0.0,0.0,0.25321728,0.0,0.21855807,0.0,0.23641653,0.15381856,0.0,0.25588867,0.0,0.13553739,0.14146826,0.36217132,0.0,0.37370473,0.36370865,0.08177316,0.0,0.0,0.3381054,0.28722444,0.0,0.14100367,0.12812053,0.026902705,0.12642936,0.1412269,0.15855731
32011,0.0,0.33939034,0.0,0.174072,0.74795204,0.0,0.53266656,0.019064765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32019,0.0,0.18310516,0.0,0.0,0.35877866,0.0,0.3917639,0.82637084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037182014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32589,0.0,0.0,0.0,0.0,0.0,0.0,0.022716383,0.9857917,0.0,0.0,0.0,0.0,0.0,0.0,0.08886855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123251066,0.0,0.0,0.067897886,0.0,0.0,0.0,0.0
33148,0.0,0.39326778,0.0,0.25206015,0.4106031,0.0,0.58306926,0.3430364,0.0,0.0,0.0,0.0,0.0,0.0,0.11402698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2703541,0.0,0.0,0.0,0.0,0.2635789,0.0,0.0,0.0,0.0
33158,0.0,0.38308057,0.0,0.10498612,0.68610257,0.0,0.5750443,0.15790795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12601407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33164,0.0,0.19220737,0.0,0.0009125124,0.39713517,0.0,0.43476155,0.7832957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052625366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747589,0.22385085,0.0,0.0,0.0,0.2215535,0.0,0.40825844,0.0,0.22649725,0.105450846,0.0,0.0,0.0,0.25424448,0.16236553,0.0,0.02213901,0.31977618,0.0,0.35026675,0.15787585,0.0
33815,0.0,0.0,0.0,0.0,0.0615307,0.0,0.1672316,0.9839957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34129,0.0,0.30028033,0.0,0.12067811,0.414532,0.0,0.45030245,0.4132726,0.0,0.20024943,0.0,0.0,0.0,0.0,0.0,0.0,0.49411646,0.0,0.0,0.0,0.0,0.0,0.12812564,0.0,0.14608671,0.0,0.0,0.16690353,0.0,0.0,0.0,0.0
34271,0.0,0.0,0.0,0.048335858,0.0,0.20922375,0.03187417,0.3152726,0.0,0.19394691,0.087891065,0.0,0.24388117,0.0,0.12760495,0.1554274,0.40074316,0.0,0.410074,0.2743631,0.0,0.0,0.025751598,0.2600064,0.3465583,0.0,0.14852504,0.12544763,0.0,0.11517252,0.19683312,0.16128334
34532,0.0,0.0,0.0,0.0,0.0,0.0,0.13753822,0.9900827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028627342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9114553,0.0,0.0,0.0,0.0,0.0,0.0,0.26160485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30192968,0.0,0.0,0.09823758,0.0,0.0,0.0,0.0
36533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89547986,0.0,0.0,0.0,0.0,0.0,0.0,0.07463143,0.0,0.07858663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43050146,0.0,0.0,0.03222834,0.0,0.0,0.0,0.0
37477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98869354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37853,0.0,0.27296323,0.0,0.038253717,0.40174863,0.0,0.58321464,0.6264338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17339946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38798,0.0,0.0,0.0,0.0,0.0,0.28804603,0.0,0.17267767,0.0,0.14858823,0.20801303,0.1412109,0.2387937,0.09313515,0.11270886,0.2799587,0.21709007,0.0,0.37450302,0.36306807,0.22945009,0.0,0.0,0.3153477,0.14878103,0.0,0.13988067,0.08887588,0.2066338,0.1542951,0.17325425,0.16653346
39231,0.0,0.0,0.0,0.034553587,0.0,0.13088302,0.036341783,0.42839977,0.0,0.069224685,0.07593485,0.011058259,0.22100861,0.0,0.08563789,0.22297488,0.4289797,0.0,0.3451852,0.18255167,0.0,0.035961263,0.015283627,0.09290883,0.4319019,0.0,0.17447971,0.10173703,0.0,0.13392703,0.24425395,0.16929862
39435,0.0,0.0,0.0,0.0,0.0,0.042912427,0.0,0.18700175,0.0,0.27815998,0.28133565,0.0,0.08836281,0.0,0.19778594,0.103075184,0.38667893,0.0,0.23076768,0.1395645,0.12823029,0.0,0.0,0.13862579,0.2573331,0.0,0.02442726,0.2212512,0.19291025,0.4462199,0.3729687,0.0005219542
40851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19632609,0.0,0.25164807,0.0,0.0,0.055793967,0.0,0.14533018,0.0,0.45186535,0.0,0.244509,0.0147836385,0.0,0.0,0.0,0.16967487,0.35899487,0.0,0.0,0.15575032,0.0,0.45244175,0.4723149,0.0
40946,0.0,0.0,0.0,0.0,0.0,0.0,0.056372315,0.9910654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12087837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41769,0.0,0.26843384,0.0,0.103539534,0.57137096,0.0,0.5424182,0.5172735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42728,0.0,0.0,0.0,0.0,0.0,0.0,0.12051481,0.9927115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42732,0.0,0.0,0.0,0.0,0.090413235,0.0,0.06240706,0.97053415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21446262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6981695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38232327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6053001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43871,0.0,0.4194945,0.0,0.18160804,0.70289093,0.0,0.52035654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16191441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43919,0.0,0.40358686,0.0,0.2149512,0.6757275,0.0,0.5374433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21321501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43932,0.0,0.14627783,0.0,0.0,0.2449475,0.0,0.47802746,0.8262817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44397,0.0,0.0,0.0,0.0,0.0,0.027908474,0.0,0.10024199,0.0,0.4770497,0.15622325,0.0,0.0424049,0.0,0.33034348,0.0,0.5018488,0.0,0.09937272,0.15777676,0.0,0.0,0.0,0.16853584,0.39606687,0.0,0.0,0.34940496,0.0,0.17368042,0.046074342,0.0
44731,0.0,0.22020206,0.0,0.0,0.47733915,0.0,0.4772463,0.7033954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033604223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45208,0.0,0.3920801,0.0,0.2956371,0.47046974,0.0,0.6606674,0.1123264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28826302,0.0,0.0,0.0,0.0,0.07304739,0.0,0.0,0.0,0.0
45442,0.0,0.0,0.0,0.0,0.0,0.0,0.15378267,0.9737991,0.0,0.0,0.0,0.0,0.0,0.0,0.124004096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032126673,0.0,0.0,0.0,0.0,0.10796829,0.0,0.0,0.0,0.0
45662,0.0,0.43863708,0.0,0.16201112,0.7092319,0.0,0.50771105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14342062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48161,0.0,0.0,0.0,0.0,0.0,0.0,0.25086734,0.91238797,0.0,0.0,0.0,0.0,0.0,0.0,0.23542917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089520074,0.0,0.0,0.0,0.0,0.2029112,0.0,0.0,0.0,0.0
48596,0.0,0.27553347,0.0,0.0,0.53273714,0.0,0.5298102,0.5987415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032896053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20509525,0.0,0.3742936,0.23464145,0.0,0.0,0.0,0.29401743,0.15332232,0.44177538,0.0,0.3019642,0.0,0.0,0.0,0.0,0.07216769,0.34170267,0.0,0.0,0.27574176,0.080058604,0.27601862,0.2930591,0.0
49276,0.0,0.29267615,0.0,0.3083997,0.32775676,0.0,0.6098598,0.38192102,0.0,0.0,0.0,0.0,0.0,0.0,0.18736608,0.0,0.00799476,0.0,0.0,0.0,0.0,0.0,0.3064161,0.0,0.0,0.0,0.0,0.25485763,0.0,0.0,0.0,0.0
49284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098094225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49793,0.0,0.0,0.0,0.009122822,0.0,0.12781516,0.020839496,0.37216675,0.0,0.17085944,0.21223113,0.0,0.15751359,0.0,0.2093102,0.25079387,0.39317033,0.0,0.35649407,0.24296601,0.07719652,0.010235462,0.00032867005,0.13658898,0.35848746,0.0,0.12039944,0.1930914,0.09167707,0.1600754,0.21786292,0.10804236
50005,0.0,0.39337912,0.0,0.1877992,0.7133475,0.0,0.5291917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14517532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50158,0.0,0.0749609,0.0,0.0,0.20543614,0.0,0.3640866,0.9046855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0340867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50445,0.0,0.24672611,0.0,0.3090689,0.2847368,0.0,0.54157484,0.45411637,0.0,0.0,0.0,0.0,0.0,0.0,0.3141906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683331,0.0,0.0,0.0,0.0,0.3037828,0.0,0.0,0.0,0.0
50798,0.0,0.429285,0.0,0.18451467,0.697985,0.0,0.5183203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16071641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50923,0.0,0.3808048,0.0,0.2895831,0.41581762,0.0,0.6265453,0.24265116,0.0,0.0,0.0,0.0,0.0,0.0,0.032041203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30070934,0.0,0.0,0.0,0.0,0.2352311,0.0,0.0,0.0,0.0
51082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94342667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007557028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33149505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41053998,0.0,0.115158886,0.0,0.0,0.0,0.0,0.74364734,0.0,0.061945878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22139864,0.0,0.0,0.46079203,0.0,0.0,0.0,0.0
51698,0.0,0.0,0.0,0.13803783,0.0,0.19879237,0.07071854,0.329177,0.0,0.13859934,0.0706805,0.0,0.14929378,0.0,0.16211987,0.2292847,0.3538394,0.0,0.5036841,0.25878468,0.0,0.0,0.07807899,0.30636838,0.3426024,0.0,0.01910599,0.06408983,0.0,0.011973113,0.18614675,0.015799548
51933,0.0,0.0,0.0,0.0,0.0,0.0,0.19745287,0.9693047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13818693,0.0,0.0,0.04863291,0.0,0.0,0.0,0.0
51937,0.0,0.016495349,0.0,0.0,0.06305813,0.0,0.3930849,0.87991554,0.0,0.0,0.0,0.0,0.0,0.0,0.14692105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072376415,0.0,0.0,0.0,0.0,0.20040038,0.0,0.0,0.0,0.0
52283,0.0,0.38772485,0.0,0.07197232,0.68680483,0.0,0.587555,0.12466495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109664544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52712,0.0,0.0,0.0,0.0,0.0,0.0,0.12054018,0.9617043,0.0,0.0,0.0,0.0,0.0,0.0,0.13554068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005172353,0.0,0.16649346,0.0,0.0,0.120319866,0.0,0.0,0.0,0.0
53127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65974545,0.0,0.0,0.0,0.0,0.0,0.0,0.45701125,0.0,0.20893258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5001067,0.0,0.0,0.249142,0.0,0.0,0.0067377784,0.0
54256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2964096,0.0,0.26154336,0.2215939,0.0,0.0,0.0,0.24272105,0.13630684,0.4621689,0.0,0.20403074,0.018695438,0.021097148,0.0,0.0,0.0,0.4199068,0.0,0.0,0.25149414,0.085697755,0.3242705,0.33022702,0.0
55995,0.0,0.05537736,0.0,0.0,0.15173036,0.0,0.3281722,0.9304086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023535568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57326,0.0,0.0,0.0,0.0,0.0,0.0,0.3157743,0.9472851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022430405,0.0,0.0,0.0,0.0,0.04933917,0.0,0.0,0.0,0.0
57526,0.0,0.3948002,0.0,0.12548687,0.62619334,0.0,0.5342252,0.28929144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19926251,0.0,0.0,0.0,0.0,0.0,0.057470333,0.0,0.0,0.0,0.0,0.15547739,0.0,0.0,0.0,0.0
58105,0.0,0.0,0.0,0.2671131,0.026766011,0.1575917,0.2766016,0.11976487,0.0,0.0,0.039621092,0.15648735,0.00470233,0.0,0.0,0.5755597,0.0,0.0,0.48953405,0.024531558,0.036552373,0.0,0.21073337,0.2022375,0.0,0.0,0.0,0.0,0.33184657,0.0,0.077079594,0.10929036
58627,0.0,0.0,0.0,0.0,0.0,0.057420146,0.0,0.27725616,0.0,0.23434739,0.18916187,0.0,0.07557469,0.0,0.11848182,0.16775087,0.4813793,0.0,0.39115235,0.18440266,0.0,0.0,0.0,0.20413265,0.40120518,0.0,0.031514764,0.13699824,0.04527194,0.24006608,0.2835459,0.0058211866
58876,0.0,0.0,0.0,0.0,0.0,0.0,0.13865699,0.96264666,0.0,0.0,0.0,0.0,0.0,0.0,0.2035236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06632219,0.0,0.0,0.0,0.0,0.090912916,0.0,0.0,0.0,0.0
59985,0.0,0.0,0.0,0.0,0.0,0.26844963,0.0,0.16923225,0.0,0.25263256,0.19257884,0.12751739,0.2792207,0.089906305,0.20994785,0.16097811,0.26894072,0.0,0.29120997,0.38525245,0.21655908,0.0,0.0,0.28815582,0.16535155,0.0,0.1872409,0.19789433,0.09781053,0.13447522,0.13609584,0.20704338
61705,0.0,0.0,0.0,0.123824894,0.0,0.27116075,0.112928875,0.26946092,0.0,0.116609335,0.12011966,0.0,0.21319324,0.0,0.101654045,0.2689157,0.2352773,0.0,0.5280785,0.31838775,0.020717232,0.0,0.08916393,0.3658511,0.20500366,0.0,0.082656495,0.035143785,0.049522024,0.058890704,0.1612082,0.09913805
62081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64215535,0.0,0.0,0.0,0.0,0.0,0.0,0.6362471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17738992,0.0,0.0,0.38904873,0.0,0.0,0.0,0.0
62511,0.0,0.0,0.0,0.134573,0.0,0.20279874,0.108643524,0.1598226,0.0,0.30210665,0.20442657,0.0,0.055893697,0.0,0.21801908,0.27453887,0.24039449,0.0,0.52506083,0.3024772,0.013806221,0.0,0.08282714,0.3903779,0.13748874,0.0,0.0,0.13983196,0.06652475,0.06557633,0.110943615,0.020544874
66509,0.0,0.0,0.0,0.21248099,0.0,0.0,0.15121354,0.3699762,0.0,0.0,0.0740138,0.0,0.0,0.0,0.252422,0.5167681,0.0,0.0,0.44621867,0.0,0.0,0.0,0.16049328,0.0,0.0,0.0,0.0,0.061193377,0.27317065,0.09368937,0.38320494,0.0
67186,0.0,0.379179,0.0,0.066847295,0.69747394,0.0,0.5813463,0.102872714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12937763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67197,0.0,0.0,0.0,0.0,0.0,0.0,0.01626791,0.9998677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70301,0.0,0.14661252,0.0,0.28045082,0.20087764,0.0,0.389891,0.4522358,0.0,0.26124343,0.0,0.0,0.0,0.0,0.2964418,0.039477166,0.3839076,0.0,0.0,0.133597,0.0,0.0,0.20363957,0.0,0.15740186,0.0,0.0,0.3373516,0.0,0.0,0.0,0.0
70334,0.0,0.36739352,0.0,0.23391554,0.5747283,0.0,0.5847621,0.28348047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12030231,0.0,0.0,0.0,0.0,0.0,0.20718004,0.0,0.0,0.0,0.0,0.016989097,0.0,0.0,0.0,0.0
71252,0.0,0.0,0.0,0.0,0.0,0.0,0.13971905,0.99019116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
